,Station_ID,Station Name,FSQ_ID,Venue Name,Latitude,Longitude,Distance,Address,Category name,Rating,Popularity,Price,Total Photos,Total Ratings,Total Tips
9,6993b3dbb0758927967592ea612a2b1e,0015 Granville & Georgia,4e986b466da1631603960b80,Cultured Coffee & Tea,49.28337,-123.116378,185,"678 Dunsmuir St (in Granville SkyTrain Station), Vancouver BC V6B 1N3",Coffee Shop,,0.12994306367929112,1.0,,,
0,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,4b859011f964a5209c6531e3,Giovane Cafe + Eatery + Market,49.288224,-123.116954,133,"1038 Canada Pl (at The Fairmont Pacific Rim), Vancouver BC V6C 0B9",Café,7.8,0.9831328578923845,1.0,256.0,134.0,50.0
1,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,5bf8999dfc9e94002c9bc64d,Van Cha,49.286402,-123.116312,172,"433 Hornby St (W Pender St), Vancouver BC V6C 2Y2",Tea Room,,0.862847593323099,2.0,,,
2,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,5938aff5829b0c197db5625e,Silver Crescent Tea Co,49.286402,-123.116312,175,"433 Hornby St, Vancouver BC V6C 2Y2",Tea Room,,0.476127552904141,2.0,,,
3,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,51a8b3eb8bbd7647a230a356,Smak Healthy Fast Food,49.287941,-123.121392,214,"1139 Pender St W (btwn bute and thurlow), Vancouver BC V6E 2P4",Fast Food Restaurant,6.0,0.20732204970754553,1.0,49.0,40.0,14.0
4,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,4c096fc5bbc676b0643348d5,Starbucks,49.285151,-123.120424,265,"655 Burrard St (in Hyatt Regency Lobby), Vancouver BC V6C 2R7",Coffee Shop,7.0,0.9659742329142458,1.0,39.0,52.0,3.0
5,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,4aa6a5e6f964a5207e4a20e3,Tim Hortons,49.287693,-123.115043,272,"200 Burrard St (btwn Burrard & Howe), Vancouver BC V6C 3L6","Cafes, Coffee, and Tea Houses",7.3,0.9976875692271817,1.0,114.0,92.0,20.0
6,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,4bc8c7496501c9b6dce44029,Blenz Coffee,49.286165,-123.114912,282,"807 Hastings St W (at Howe St.), Vancouver BC V6C 3N9",Coffee Shop,7.0,0.82505198111191,1.0,5.0,6.0,5.0
7,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,4ab16be4f964a520696920e3,Tim Hortons,49.285053,-123.115791,319,"750 Pender St W (at Pacific Centre), Vancouver BC V6C 2T7","Cafes, Coffee, and Tea Houses",7.9,0.9882046598394901,1.0,104.0,82.0,21.0
8,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,626590fd7335471b48e4ed8d,Breka Bakery & Café,49.285656,-123.114812,320,"740 Hastings St W, Vancouver BC V6C 1A3",Bakery,,0.9923825809836575,1.0,,,
9,bf8408067b0e0c963f3ff526977bcef3,0016 Pender & Burrard,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,49.286016,-123.123013,340,"689 Thurlow St, Vancouver BC V6E 0A1","Cafes, Coffee, and Tea Houses",8.9,0.9935873768484872,1.0,146.0,116.0,19.0
0,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,4aa9415ff964a520af5220e3,Starbucks,49.273446,-123.120155,139,"125 Davie St (at Marinaside Cres.), Vancouver BC V6Z 2Y1",Coffee Shop,6.3,0.9912555138843008,1.0,56.0,54.0,13.0
1,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,57196f28498e2aeaefab44b2,7 Days Coffee,49.276272,-123.115691,185,"920 Beatty St, Vancouver BC V6Z 3G6",Fish Market,,0.9794990381065273,1.0,,,
2,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,515d0176fe70ed72be0f6d2f,Black Echo Coffee,49.274883,-123.121251,311,"1144 Mainland St (btwn Helmcken & Davie), Vancouver BC V6B 2T9",Café,,0.2790268358562795,1.0,,,
3,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,4aa804eaf964a520c24e20e3,Starbucks,49.274749,-123.122051,329,"1195 Mainland St (at Davie St), Vancouver BC V6B 5P2",Coffee Shop,7.0,0.9861059831717223,1.0,102.0,92.0,21.0
4,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,4aa740d2f964a5207b4c20e3,Blenz Coffee,49.275783,-123.121085,354,"338 Helmcken St (at Hamilton St.), Vancouver BC V6B 6C5",Café,5.7,0.9255747070597151,1.0,62.0,65.0,25.0
5,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,58b0e2997ff1e40eb7394fa3,Cha le Tea Merchant Ltd,49.274862,-123.122953,382,"1207 Hamilton St, Vancouver BC V6B 6K3",Tea Room,,0.03832028137813101,2.0,,,
6,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,4bdc78ff3904a593e3554e9e,7-Eleven,49.276637,-123.115155,399,"99 Smithe St (at Beatty St.), Vancouver BC V6B 1C3",Convenience Store,5.8,0.951108606517557,,6.0,11.0,0.0
7,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,546cfab4498e31fa52b38545,Small Victory Bakery,49.27637,-123.121216,414,"1088 Homer St (btwn Helmcken & Nelson), Vancouver BC V6B 2W9",Bakery,8.9,0.988904218728746,1.0,202.0,278.0,62.0
8,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,4ba01d9ff964a5204b5b37e3,7-Eleven,49.27653,-123.121635,432,"1093 Homer St (at Helmcken St.), Vancouver BC V6B 2X5",Convenience Store,5.4,0.8645381939721343,,10.0,13.0,4.0
9,d2244f1a81d317c76cabd65e81250835,0017 Marinaside & Davie,55032d19498eefc0748c452f,Rocanini Coffee Roasters,49.276941,-123.115262,439,"863 Beatty St (btwn Robson & Smithe), Vancouver BC V6B 2M6",Coffee Shop,7.0,0.9616602864305007,1.0,16.0,41.0,10.0
0,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4aaae466f964a520e45720e3,Bacchus Restaurant & Lounge,49.282223,-123.122689,65,"845 Hornby St (btwn Smithe & Robson St), Vancouver BC V6Z 1V1",French Restaurant,8.3,0.9736693806960611,4.0,99.0,71.0,18.0
1,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4aa8060af964a520d04e20e3,Bellaggio Cafe,49.283062,-123.121381,74,"773 Hornby St (Robson), Vancouver BC V6Z 1S2",Italian Restaurant,7.0,0.9490293620411574,2.0,113.0,89.0,27.0
2,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,51fecfa2498e27c58533c281,Faubourg,49.283155,-123.121308,76,"769 Hornby St (btwn Robson & W Georgia), Vancouver BC V6Z 1S2",Bakery,7.2,0.9301218398398787,3.0,279.0,148.0,43.0
3,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4aa7ceb6f964a520504d20e3,Caffe Artigiano,49.283191,-123.12123,80,"763 Hornby St (at Robson St.), Vancouver BC V6Z 1S2",Café,7.2,0.9679757486251724,2.0,204.0,144.0,53.0
4,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,573b2c2e38faeff59fd2ba1e,Bistro Verde,49.281929,-123.120392,158,"799 Robson St (at Howe Street), Vancouver BC V7Y 0A2",American Restaurant,6.9,0.9919939371562931,1.0,51.0,47.0,11.0
5,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,55db76a5498eee594a6a3f4e,Ebar,49.281929,-123.120392,185,"799 Robson St, Vancouver BC V7Y 0A2","Cafes, Coffee, and Tea Houses",7.1,0.9644585219875246,1.0,32.0,29.0,9.0
6,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4ea9c44793ad72a2da25b03f,Bel Cafe,49.283289,-123.11919,222,"801 Georgia St W (Howe St), Vancouver BC V6C 1P7","Cafes, Coffee, and Tea Houses",7.9,0.9809370202677756,2.0,197.0,147.0,42.0
7,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,58e6c552d4ab73414df87bea,Incognito Coffee,49.280467,-123.119862,223,"843 Seymour St (at Robson St), Vancouver BC V6B 3L4",Coffee Shop,6.7,0.984842890732788,1.0,46.0,15.0,5.0
8,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4aa84621f964a5208e5020e3,Taf's Cafe,49.280946,-123.120227,228,"829 Granville St (near Robson), Vancouver BC V6Z 1K7",Café,5.4,0.7876644449194535,1.0,15.0,16.0,8.0
9,0b543fc4e694fe07a54dac48bb1b3390,0019 Robson & Hornby,4adfc070f964a520377d21e3,Cafe Crepe,49.281327,-123.11953,230,"796 Granville St (at Robson St), Vancouver BC V6Z 1E4",Café,6.2,0.8703872835739687,2.0,81.0,76.0,19.0
0,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4aa7417ff964a5207e4c20e3,Starbucks,49.285474,-123.11169,69,"601 West Cordova (in Waterfront Station), Vancouver BC V6B 1G1",Coffee Shop,6.0,0.9901284467849439,2.0,63.0,60.0,13.0
1,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,62e7f57d8cd81b5c81e2ab56,Deville Coffee,49.285324,-123.112306,107,"325 Seymour St (W Cordova St), Vancouver BC V6B 0S8",Café,,0.8299488933367016,1.0,,,
2,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,626590fd7335471b48e4ed8d,Breka Bakery & Café,49.285656,-123.114812,117,"740 Hastings St W, Vancouver BC V6C 1A3",Bakery,,0.9923825809836575,1.0,,,
3,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4bc8c7496501c9b6dce44029,Blenz Coffee,49.286165,-123.114912,125,"807 Hastings St W (at Howe St.), Vancouver BC V6C 3N9",Coffee Shop,7.0,0.82505198111191,1.0,5.0,6.0,5.0
4,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4aa9614ff964a520615320e3,Tim Hortons,49.284975,-123.112134,135,"515 Hastings St W (at Seymour St.), Vancouver BC V6B 5K3","Cafes, Coffee, and Tea Houses",7.0,0.9749130409436272,1.0,69.0,80.0,19.0
5,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4aa75811f964a520bd4c20e3,Trees Organic Coffee,49.284816,-123.114392,155,"450 Granville St (btwn W. Hastings & W. Pender St.), Vancouver BC V6C 1V4",Café,8.1,0.9843959503313189,2.0,336.0,264.0,95.0
6,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4ab244c5f964a520da6a20e3,Starbucks,49.287806,-123.113268,187,"999 Canada Pl (at Howe St.), Vancouver BC V6C 3B5",Coffee Shop,7.3,0.9870192961660287,1.0,83.0,62.0,7.0
7,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4aa92c46f964a520475220e3,Starbucks,49.284703,-123.115275,197,"700 Pender St W (btwn Granville & Howe), Vancouver BC V6C 1G8",Coffee Shop,7.0,0.9912166495015643,1.0,138.0,112.0,13.0
8,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4aa6a5e6f964a5207e4a20e3,Tim Hortons,49.287693,-123.115043,223,"200 Burrard St (btwn Burrard & Howe), Vancouver BC V6C 3L6","Cafes, Coffee, and Tea Houses",7.3,0.9976875692271817,1.0,114.0,92.0,20.0
9,1b4c6f63f4bfbbd983992dbdca776865,0021 Cordova & Granville,4ab16be4f964a520696920e3,Tim Hortons,49.285053,-123.115791,226,"750 Pender St W (at Pacific Centre), Vancouver BC V6C 2T7","Cafes, Coffee, and Tea Houses",7.9,0.9882046598394901,1.0,104.0,82.0,21.0
0,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,5938aff5829b0c197db5625e,Silver Crescent Tea Co,49.286402,-123.116312,29,"433 Hornby St, Vancouver BC V6C 2Y2",Tea Room,,0.476127552904141,2.0,,,
1,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,5bf8999dfc9e94002c9bc64d,Van Cha,49.286402,-123.116312,31,"433 Hornby St (W Pender St), Vancouver BC V6C 2Y2",Tea Room,,0.862847593323099,2.0,,,
2,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4bc8c7496501c9b6dce44029,Blenz Coffee,49.286165,-123.114912,129,"807 Hastings St W (at Howe St.), Vancouver BC V6C 3N9",Coffee Shop,7.0,0.82505198111191,1.0,5.0,6.0,5.0
3,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4ab16be4f964a520696920e3,Tim Hortons,49.285053,-123.115791,141,"750 Pender St W (at Pacific Centre), Vancouver BC V6C 2T7","Cafes, Coffee, and Tea Houses",7.9,0.9882046598394901,1.0,104.0,82.0,21.0
4,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,626590fd7335471b48e4ed8d,Breka Bakery & Café,49.285656,-123.114812,144,"740 Hastings St W, Vancouver BC V6C 1A3",Bakery,,0.9923825809836575,1.0,,,
5,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4aa92c46f964a520475220e3,Starbucks,49.284703,-123.115275,165,"700 Pender St W (btwn Granville & Howe), Vancouver BC V6C 1G8",Coffee Shop,7.0,0.9912166495015643,1.0,138.0,112.0,13.0
6,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4aa75811f964a520bd4c20e3,Trees Organic Coffee,49.284816,-123.114392,198,"450 Granville St (btwn W. Hastings & W. Pender St.), Vancouver BC V6C 1V4",Café,8.1,0.9843959503313189,2.0,336.0,264.0,95.0
7,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4b859011f964a5209c6531e3,Giovane Cafe + Eatery + Market,49.288224,-123.116954,201,"1038 Canada Pl (at The Fairmont Pacific Rim), Vancouver BC V6C 0B9",Café,7.8,0.9831328578923845,1.0,256.0,134.0,50.0
8,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,4aa6a5e6f964a5207e4a20e3,Tim Hortons,49.287693,-123.115043,225,"200 Burrard St (btwn Burrard & Howe), Vancouver BC V6C 3L6","Cafes, Coffee, and Tea Houses",7.3,0.9976875692271817,1.0,114.0,92.0,20.0
9,fbb1d30d7f30b049873f5be5688563d4,0024 Hornby & Pender,50c68ae6e4b0860fb515014a,DAVIDsTEA,49.283875,-123.11707,247,"701 W Georgia St, Vancouver BC V7Y 1G5",Tea Room,8.6,0.9958803754299372,2.0,32.0,64.0,9.0
0,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),59020f656a8d8658d39ea063,Pacific Coffee Roasters,49.279221,-123.116186,67,"345 Robson St, Vancouver BC V6B 6B3",Café,7.1,0.9733584656341696,1.0,14.0,16.0,3.0
1,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4b27ee1bf964a5207c8c24e3,Tim Hortons,49.279999,-123.117307,79,"463 Robson St (Btw Richards & Homer), Vancouver BC V6B 6L9","Cafes, Coffee, and Tea Houses",6.3,0.9874468043761295,1.0,102.0,130.0,31.0
2,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4c94d97421c7199cf968137f,Blenz Coffee,49.279262,-123.116352,80,"345 Robson St (at Homer St), Vancouver BC V6B 6B3",Café,6.9,0.9689084938108471,1.0,20.0,14.0,3.0
3,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4c60c395924b76b06a5af5b9,7-Eleven,49.278887,-123.116401,100,"310 Robson St (at Hamilton St.), Vancouver BC V6B 2B2",Convenience Store,7.0,0.9277899768756923,,9.0,12.0,1.0
4,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4b32f645f964a520781625e3,Starbucks,49.279839,-123.11778,122,"498 Robson St (at Richards St), Vancouver BC V6B 2B5",Coffee Shop,6.4,0.9803346223353607,2.0,70.0,71.0,10.0
5,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4d8a73795ecdf04df55fbf8a,Waves Coffee House,49.278423,-123.114982,183,"211 Robson St (at Cambie St), Vancouver BC V6B 0E7",Coffee Shop,5.8,0.9207360914090282,1.0,40.0,44.0,15.0
6,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),56a8fbd6498e80ba3f11b798,Per Se Social Corner,49.278666,-123.11841,199,"891 Homer St (Homer and Smithe), Vancouver BC V6B 2W2",Deli,7.3,0.9723479916830221,1.0,85.0,72.0,16.0
7,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),4c2914f39fb5d13a79979a57,Tim Hortons,49.281723,-123.117779,234,"650 Georgia St W (City Centre SkyTrain Station), Vancouver BC V6B 4N7","Cafes, Coffee, and Tea Houses",5.5,0.9761372689998251,1.0,26.0,37.0,7.0
8,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),5525cd05498e7bd6f8284262,Sciue Italian Bakery and Caffee,49.27778,-123.113954,279,"101 Robson St (Beatty), Vancouver BC V6B 2A8",Bakery,7.1,0.8680554206097821,1.0,5.0,10.0,
9,7181df50ee1d1a05559399211382b7c8,0025 Homer & Robson (Vancouver Public Library),5bdc4a31b8fd9d002ce55175,Starbucks,49.282526,-123.117442,308,"674 Granville St, Vancouver BC V6C 1Z6",Coffee Shop,,0.8391597520452382,1.0,,,
0,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,5525cd05498e7bd6f8284262,Sciue Italian Bakery and Caffee,49.27778,-123.113954,28,"101 Robson St (Beatty), Vancouver BC V6B 2A8",Bakery,7.1,0.8680554206097821,1.0,5.0,10.0,
1,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,55032d19498eefc0748c452f,Rocanini Coffee Roasters,49.276941,-123.115262,83,"863 Beatty St (btwn Robson & Smithe), Vancouver BC V6B 2M6",Coffee Shop,7.0,0.9616602864305007,1.0,16.0,41.0,10.0
2,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,4d8a73795ecdf04df55fbf8a,Waves Coffee House,49.278423,-123.114982,105,"211 Robson St (at Cambie St), Vancouver BC V6B 0E7",Coffee Shop,5.8,0.9207360914090282,1.0,40.0,44.0,15.0
3,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,4bdc78ff3904a593e3554e9e,7-Eleven,49.276637,-123.115155,122,"99 Smithe St (at Beatty St.), Vancouver BC V6B 1C3",Convenience Store,5.8,0.951108606517557,,6.0,11.0,0.0
4,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,4c60c395924b76b06a5af5b9,7-Eleven,49.278887,-123.116401,209,"310 Robson St (at Hamilton St.), Vancouver BC V6B 2B2",Convenience Store,7.0,0.9277899768756923,,9.0,12.0,1.0
5,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,4c94d97421c7199cf968137f,Blenz Coffee,49.279262,-123.116352,218,"345 Robson St (at Homer St), Vancouver BC V6B 6B3",Café,6.9,0.9689084938108471,1.0,20.0,14.0,3.0
6,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,59020f656a8d8658d39ea063,Pacific Coffee Roasters,49.279221,-123.116186,230,"345 Robson St, Vancouver BC V6B 6B3",Café,7.1,0.9733584656341696,1.0,14.0,16.0,3.0
7,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,56a8fbd6498e80ba3f11b798,Per Se Social Corner,49.278666,-123.11841,317,"891 Homer St (Homer and Smithe), Vancouver BC V6B 2W2",Deli,7.3,0.9723479916830221,1.0,85.0,72.0,16.0
8,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,4b27ee1bf964a5207c8c24e3,Tim Hortons,49.279999,-123.117307,351,"463 Robson St (Btw Richards & Homer), Vancouver BC V6B 6L9","Cafes, Coffee, and Tea Houses",6.3,0.9874468043761295,1.0,102.0,130.0,31.0
9,2ef000bc9d4650d8cc6198c4d570b19f,0026 Beatty & Robson,57196f28498e2aeaefab44b2,7 Days Coffee,49.276272,-123.115691,352,"920 Beatty St, Vancouver BC V6Z 3G6",Fish Market,,0.9794990381065273,1.0,,,
0,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,57196f28498e2aeaefab44b2,7 Days Coffee,49.276272,-123.115691,74,"920 Beatty St, Vancouver BC V6Z 3G6",Fish Market,,0.9794990381065273,1.0,,,
1,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,4bdc78ff3904a593e3554e9e,7-Eleven,49.276637,-123.115155,161,"99 Smithe St (at Beatty St.), Vancouver BC V6B 1C3",Convenience Store,5.8,0.951108606517557,,6.0,11.0,0.0
2,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,55032d19498eefc0748c452f,Rocanini Coffee Roasters,49.276941,-123.115262,196,"863 Beatty St (btwn Robson & Smithe), Vancouver BC V6B 2M6",Coffee Shop,7.0,0.9616602864305007,1.0,16.0,41.0,10.0
3,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,4aa740d2f964a5207b4c20e3,Blenz Coffee,49.275783,-123.121085,303,"338 Helmcken St (at Hamilton St.), Vancouver BC V6B 6C5",Café,5.7,0.9255747070597151,1.0,62.0,65.0,25.0
4,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,5525cd05498e7bd6f8284262,Sciue Italian Bakery and Caffee,49.27778,-123.113954,307,"101 Robson St (Beatty), Vancouver BC V6B 2A8",Bakery,7.1,0.8680554206097821,1.0,5.0,10.0,
5,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,4aa9415ff964a520af5220e3,Starbucks,49.273446,-123.120155,321,"125 Davie St (at Marinaside Cres.), Vancouver BC V6Z 2Y1",Coffee Shop,6.3,0.9912555138843008,1.0,56.0,54.0,13.0
6,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,4d8a73795ecdf04df55fbf8a,Waves Coffee House,49.278423,-123.114982,326,"211 Robson St (at Cambie St), Vancouver BC V6B 0E7",Coffee Shop,5.8,0.9207360914090282,1.0,40.0,44.0,15.0
7,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,546cfab4498e31fa52b38545,Small Victory Bakery,49.27637,-123.121216,330,"1088 Homer St (btwn Helmcken & Nelson), Vancouver BC V6B 2W9",Bakery,8.9,0.988904218728746,1.0,202.0,278.0,62.0
8,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,56a8fbd6498e80ba3f11b798,Per Se Social Corner,49.278666,-123.11841,336,"891 Homer St (Homer and Smithe), Vancouver BC V6B 2W2",Deli,7.3,0.9723479916830221,1.0,85.0,72.0,16.0
9,b7683a86874e6300fd89f4cc0b075f57,0027 Beatty & Nelson,4c60c395924b76b06a5af5b9,7-Eleven,49.278887,-123.116401,354,"310 Robson St (at Hamilton St.), Vancouver BC V6B 2B2",Convenience Store,7.0,0.9277899768756923,,9.0,12.0,1.0
0,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4b3902ecf964a520335425e3,JJ Bean,49.282818,-123.108137,88,"146W Cordova St W (btwn Cambie & Abbott St.), Vancouver BC V6B 1E4",Café,7.7,0.9242144536639397,2.0,53.0,97.0,28.0
1,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,5509ef63498e9ecb263777ab,Prado Cafe,49.281917,-123.107411,97,"100 Hastings St W (Abbott St.), Vancouver BC V6B 1G8",Café,7.8,0.962126659023338,1.0,73.0,111.0,25.0
2,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4f6645f8e4b03a7ce2a37e6a,Catch 122,49.282004,-123.107986,98,"122 Hastings St W (at Abbott St), Vancouver BC V6B 1G8",Bistro,7.9,0.9618740405355511,1.0,318.0,203.0,58.0
3,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,618da803757a3a0201f425f3,Waffleland Cafe,49.28341,-123.105253,150,"32 Water St, Vancouver BC V6B 1A4",Café,,0.8678999630788364,1.0,,,
4,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,5c79757531fd140038282c0e,Prado Cafe,49.283859,-123.105441,164,"117 Water St, Vancouver BC V6B 1A7",Café,7.3,0.8351178562406483,1.0,4.0,8.0,1.0
5,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4d1bbf80f8ca236a468df030,Coffeebar,49.28344,-123.10462,178,"10 Water St (btwn Abbott & Carrall), Vancouver BC V6B 1A4",Café,6.0,0.9489516332756845,2.0,238.0,165.0,52.0
6,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4b78724af964a520f0ce2ee3,Bean Around the World,49.282519,-123.109166,185,"175 Hastings St W (Cambie), Vancouver BC V6B 1H4",Café,6.2,0.8993023843298809,1.0,77.0,68.0,22.0
7,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4dc9a94cd22d2af63302269c,Nelson the Seagull,49.282215,-123.104597,203,"315 Carrall St (btwn Cordova & Hastings), Vancouver BC V6B 2J4",Bakery,8.6,0.9642059034997377,2.0,375.0,279.0,68.0
8,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4efcd9519a520dfd637a0d53,Tim Hortons,49.280944,-123.107734,212,"108 Pender St W, Vancouver BC V6B 0K4","Cafes, Coffee, and Tea Houses",5.4,0.9663045801675055,1.0,79.0,58.0,18.0
9,3367c1e1dbf73caf7c10e4c96a92f58d,0030 Abbott & Cordova,4aa73766f964a520504c20e3,Starbucks,49.284388,-123.108433,218,"199 Water St (at Cambie St), Vancouver BC V6B 1A7",Coffee Shop,5.9,0.9062202444569674,1.0,127.0,83.0,15.0
0,1d7e73b3321ebb6713774d376247d9f9,0032 Comox & Denman,5810e16338fa28f23150d994,3 Quarters Full,49.288657,-123.13922,12,"1789 Comox St, Vancouver BC V6G 1P5",Bakery,6.0,0.8121101416606751,1.0,16.0,12.0,1.0
1,1d7e73b3321ebb6713774d376247d9f9,0032 Comox & Denman,4b437b74f964a5206ce125e3,7-Eleven,49.288966,-123.139571,59,"1055 Denman St (at Comox St.), Vancouver BC V6G 2M4",Convenience Store,5.8,0.9753016847709917,,10.0,15.0,10.0
2,1d7e73b3321ebb6713774d376247d9f9,0032 Comox & Denman,4ad008e2f964a5205fd720e3,Delany's Coffee House,49.288307,-123.140488,93,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",Coffee Shop,8.2,0.9760012436602475,1.0,62.0,75.0,24.0
3,1d7e73b3321ebb6713774d376247d9f9,0032 Comox & Denman,5e5b1a0db4f5730008fea2e6,Café Portrait,49.288072,-123.140328,96,"1120 Denman St, Vancouver BC V6G 2M8",Dining and Drinking,,0.9784885641553798,1.0,,,
4,1d7e73b3321ebb6713774d376247d9f9,0032 Comox & Denman,5968495bbcbf7a5c8a65f56d,Tim Hortons,49.289424,-123.138961,106,"1001 Denman St (Nelson), Vancouver BC V6G 2M4","Cafes, Coffee, and Tea Houses",6.5,0.9766425059753988,1.0,38.0,9.0,1.0
